Pair_type	miRNA_loci	Canonical_miRNA_ID	Canonical_Seq_ID	Chr	H_start	H_end	Strand	miRNA_A	Seq_ID_A	miRNA_B	Seq_ID_B	Pearson_r	Pearson_p	Library_Jaccard	Shared_libraries	Union_libraries	Libraries_A	Libraries_B
isomiR-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b.v2	miR866_R6_L22	gma-miR5770b.v4	miR1075_R3_L21	-0.1485676554725347	0.6820870845544788	0.0	0	9	6	3
isomiR-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b.v3	miR872_R5_L21	gma-miR5770b.v4	miR1075_R3_L21	-0.0660300690989043	0.8561873355766022	0.0	0	8	5	3
canonical-isomiR	gma-miR5776	gma-miR5776	miR396_R24_L21	5	3452183	3452401	-	gma-miR5776	miR396_R24_L21	gma-miR5776.v1	miR1290_R2_L21	0.15746106013554984	0.6639678245621737	0.0	0	26	24	2
isomiR-isomiR	gma-miR862a	gma-miR862a		18	59968126	59968195	-	gma-miR862a.v1	miR224_R61_L21	gma-miR862a.v2	miR1005_R4_L20	0.2666180645193935	0.45649345217059817	0.031746031746031744	2	63	61	4
canonical-isomiR	gma-miR862a	gma-miR862a-5p	miR345_R29_L21	18	59968127	59968194	-	gma-miR862a-5p	miR345_R29_L21	gma-miR862a-5p.v1	miR384_R25_L22	-0.30849232926327075	0.3858106427615862	0.0	0	54	29	25
canonical-isomiR	gma-miR862a	gma-miR862a-5p	miR345_R29_L21	18	59968127	59968194	-	gma-miR862a-5p	miR345_R29_L21	gma-miR862a-5p.v2	miR385_R25_L21	0.695074264050687	0.02566484750675685	0.0	0	54	29	25
isomiR-isomiR	gma-miR862a	gma-miR862a-5p	miR345_R29_L21	18	59968127	59968194	-	gma-miR862a-5p.v1	miR384_R25_L22	gma-miR862a-5p.v2	miR385_R25_L21	-0.06349214758647265	0.8616694711672181	0.0	0	50	25	25
isomiR-isomiR	gma-miR862b	gma-miR862b		8	49768895	49768978	+	gma-miR862b.v1	miR158_R102_L21	gma-miR862b.v2	miR1005_R4_L20	-0.054417509317534446	0.8813135764891855	0.0	0	106	102	4
isomiR-isomiR	gma-miR862b	gma-miR862b		8	49768895	49768978	+	gma-miR862b.v1	miR158_R102_L21	gma-miR862b.v3	miR1296_R2_L21	0.24614431540140563	0.4930130354511485	0.0	0	104	102	2
isomiR-isomiR	gma-miR862b	gma-miR862b		8	49768895	49768978	+	gma-miR862b.v2	miR1005_R4_L20	gma-miR862b.v3	miR1296_R2_L21	-0.11111111111111106	0.759922968348739	0.0	0	6	4	2
canonical-isomiR	gma-miR862b	gma-miR862b-5p	miR345_R29_L21	8	49768896	49768977	+	gma-miR862b-5p	miR345_R29_L21	gma-miR862b-5p.v1	miR384_R25_L22	-0.30849232926327075	0.3858106427615862	0.0	0	54	29	25
canonical-isomiR	gma-miR862b	gma-miR862b-5p	miR345_R29_L21	8	49768896	49768977	+	gma-miR862b-5p	miR345_R29_L21	gma-miR862b-5p.v2	miR385_R25_L21	0.695074264050687	0.02566484750675685	0.0	0	54	29	25
isomiR-isomiR	gma-miR862b	gma-miR862b-5p	miR345_R29_L21	8	49768896	49768977	+	gma-miR862b-5p.v1	miR384_R25_L22	gma-miR862b-5p.v2	miR385_R25_L21	-0.06349214758647265	0.8616694711672181	0.0	0	50	25	25
canonical-isomiR	gma-miR9724b	gma-miR9724b	miR503_R14_L21	10	47675782	47675915	-	gma-miR9724b	miR503_R14_L21	gma-miR9724b.v1	miR653_R9_L22	0.8015344288716582	0.005300991914922855	0.0	0	23	14	9
canonical-isomiR	gma-miR9724c	gma-miR9724c	miR503_R14_L21	9	1353437	1353527	-	gma-miR9724c	miR503_R14_L21	gma-miR9724c.v1	miR653_R9_L22	0.8015344288716582	0.005300991914922855	0.0	0	23	14	9
canonical-isomiR	gma-miR9750	gma-miR9750-5p	miR837_R6_L22	6	14511140	14511289	-	gma-miR9750-5p	miR837_R6_L22	gma-miR9750-5p.v1	miR1584_R2_L20	-0.16664541222971652	0.6454190358975902	0.0	0	8	6	2
canonical-isomiR	gma-miR9755	gma-miR9755	miR582_R11_L21	1	25160577	25160644	-	gma-miR9755	miR582_R11_L21	gma-miR9755.v1	miR1510_R2_L20	0.024987517344637312	0.9453739215397592	0.0	0	12	11	1
isomiR-isomiR	gma-miR9762	gma-miR9762		2	42641406	42641487	+	gma-miR9762.v1	miR342_R30_L22	gma-miR9762.v2	miR1036_R4_L22	0.08030402505349615	0.8254633864200966	0.0	0	34	30	4
canonical-isomiR	gma-miR9765	gma-miR9765	miR733_R7_L22	10	3738810	3738881	+	gma-miR9765	miR733_R7_L22	gma-miR9765.v1	miR1486_R2_L21	0.7534677234406272	0.011853907270319583	0.0	0	9	7	2
canonical-isomiR	gma_miRNC0002a	gma_miRNC0002a	miR468_R17_L22	1	1085025	1085116	+	gma_miRNC0002a	miR468_R17_L22	gma_miRNC0002a.v1	miR1340_R2_L21	0.2004752487942501	0.5786644958757988	0.0	0	19	17	2
canonical-isomiR	gma_miRNC0002c	gma_miRNC0002c	miR468_R17_L22	5	25066316	25066407	+	gma_miRNC0002c	miR468_R17_L22	gma_miRNC0002c.v1	miR1340_R2_L21	0.2004752487942501	0.5786644958757988	0.0	0	19	17	2
canonical-isomiR	gma_miRNC0002d	gma_miRNC0002d	miR468_R17_L22	8	39161443	39161534	+	gma_miRNC0002d	miR468_R17_L22	gma_miRNC0002d.v1	miR1340_R2_L21	0.2004752487942501	0.5786644958757988	0.0	0	19	17	2
canonical-isomiR	gma_miRNC0002g	gma_miRNC0002g	miR468_R17_L22	8	39159201	39159292	-	gma_miRNC0002g	miR468_R17_L22	gma_miRNC0002g.v1	miR1340_R2_L21	0.2004752487942501	0.5786644958757988	0.0	0	19	17	2
canonical-isomiR	gma_miRNC0006a	gma_miRNC0006a	miR1167_R3_L21	12	27125089	27125135	-	gma_miRNC0006a	miR1167_R3_L21	gma_miRNC0006a.v1	miR1479_R2_L20	0.9999999999999997	1.701605740040155e-61	0.0	0	5	3	2
canonical-isomiR	gma_miRNC0012b	gma_miRNC0012b	miR476_R16_L21	6	38774667	38774812	+	gma_miRNC0012b	miR476_R16_L21	gma_miRNC0012b.v1	miR974_R4_L21	0.7909203899800911	0.006440055717617953	0.05263157894736842	1	19	16	4
canonical-isomiR	gma_miRNC0012c	gma_miRNC0012c	miR476_R16_L21	6	38754079	38754224	-	gma_miRNC0012c	miR476_R16_L21	gma_miRNC0012c.v1	miR974_R4_L21	0.7909203899800911	0.006440055717617953	0.05263157894736842	1	19	16	4
canonical-isomiR	gma_miRNC0012d	gma_miRNC0012d	miR476_R16_L21	6	38783353	38783498	-	gma_miRNC0012d	miR476_R16_L21	gma_miRNC0012d.v1	miR974_R4_L21	0.7909203899800911	0.006440055717617953	0.05263157894736842	1	19	16	4
canonical-isomiR	gma_miRNC0012e	gma_miRNC0012e	miR476_R16_L21	20	38240791	38240936	+	gma_miRNC0012e	miR476_R16_L21	gma_miRNC0012e.v1	miR974_R4_L21	0.7909203899800911	0.006440055717617953	0.05263157894736842	1	19	16	4
canonical-isomiR	gma_miRNC0013b	gma_miRNC0013b	miR333_R31_L21	7	18566711	18566937	+	gma_miRNC0013b	miR333_R31_L21	gma_miRNC0013b.v1	miR585_R11_L20	-0.07967860220510828	0.8268054043988631	0.0	0	42	31	11
canonical-isomiR	gma_miRNC0013b	gma_miRNC0013b	miR333_R31_L21	7	18566711	18566937	+	gma_miRNC0013b	miR333_R31_L21	gma_miRNC0013b.v2	miR1136_R3_L20	-0.03491534253931709	0.9237157302504209	0.0	0	34	31	3
isomiR-isomiR	gma_miRNC0013b	gma_miRNC0013b	miR333_R31_L21	7	18566711	18566937	+	gma_miRNC0013b.v1	miR585_R11_L20	gma_miRNC0013b.v2	miR1136_R3_L20	-0.11111111111111109	0.759922968348739	0.0	0	14	11	3
canonical-isomiR	gma_miRNC0013d	gma_miRNC0013d	miR333_R31_L21	16	19672330	19672447	-	gma_miRNC0013d	miR333_R31_L21	gma_miRNC0013d.v1	miR585_R11_L20	-0.07967860220510828	0.8268054043988631	0.0	0	42	31	11
canonical-isomiR	gma_miRNC0013d	gma_miRNC0013d	miR333_R31_L21	16	19672330	19672447	-	gma_miRNC0013d	miR333_R31_L21	gma_miRNC0013d.v2	miR1136_R3_L20	-0.03491534253931709	0.9237157302504209	0.0	0	34	31	3
isomiR-isomiR	gma_miRNC0013d	gma_miRNC0013d	miR333_R31_L21	16	19672330	19672447	-	gma_miRNC0013d.v1	miR585_R11_L20	gma_miRNC0013d.v2	miR1136_R3_L20	-0.11111111111111109	0.759922968348739	0.0	0	14	11	3
canonical-isomiR	gma_miRNC0017b	gma_miRNC0017b	miR148_R115_L22	3	4625690	4625783	-	gma_miRNC0017b	miR148_R115_L22	gma_miRNC0017b.v1	miR405_R23_L21	0.46181676481086875	0.17906044115744918	0.0	0	138	115	23
canonical-isomiR	gma_miRNC0023a	gma_miRNC0023a	miR628_R10_L21	22	440999	441138	+	gma_miRNC0023a	miR628_R10_L21	gma_miRNC0023a.v1	miR1586_R2_L22	0.9995918041450369	1.2140586572135036e-13	0.0	0	12	10	2
canonical-isomiR	gma_miRNC0023b	gma_miRNC0023b	miR628_R10_L21	22	102518	102657	-	gma_miRNC0023b	miR628_R10_L21	gma_miRNC0023b.v1	miR1586_R2_L22	0.9995918041450369	1.2140586572135036e-13	0.0	0	12	10	2
canonical-isomiR	gma_miRNC0023c	gma_miRNC0023c	miR628_R10_L21	22	351051	351190	-	gma_miRNC0023c	miR628_R10_L21	gma_miRNC0023c.v1	miR1586_R2_L22	0.9995918041450369	1.2140586572135036e-13	0.0	0	12	10	2
canonical-isomiR	gma_miRNC0031a	gma_miRNC0031a	miR932_R5_L22	3	24961374	24961626	-	gma_miRNC0031a	miR932_R5_L22	gma_miRNC0031a.v1	miR998_R4_L22	0.6796184414970792	0.030630431283505358	0.0	0	9	5	4
canonical-isomiR	gma_miRNC0031b	gma_miRNC0031b	miR932_R5_L22	5	33925222	33925474	-	gma_miRNC0031b	miR932_R5_L22	gma_miRNC0031b.v1	miR998_R4_L22	0.6796184414970792	0.030630431283505358	0.0	0	9	5	4
canonical-isomiR	gma_miRNC0032a	gma_miRNC0032a	miR378_R26_L22	4	17542706	17542949	-	gma_miRNC0032a	miR378_R26_L22	gma_miRNC0032a.v1	miR1185_R3_L22	0.24764630592295686	0.4902923953757209	0.0	0	29	26	3
canonical-isomiR	gma_miRNC0032c	gma_miRNC0032c	miR378_R26_L22	18	12502442	12502685	-	gma_miRNC0032c	miR378_R26_L22	gma_miRNC0032c.v1	miR1185_R3_L22	0.24764630592295686	0.4902923953757209	0.0	0	29	26	3
canonical-isomiR	gma_miRNC0036c	gma_miRNC0036c	miR668_R9_L21	7	15353304	15353391	-	gma_miRNC0036c	miR668_R9_L21	gma_miRNC0036c.v1	miR839_R6_L21	-0.04595197512565115	0.8996920419402065	0.0	0	15	9	6
canonical-isomiR	gma_miRNC0039a	gma_miRNC0039a	miR561_R12_L22	7	19841289	19841337	-	gma_miRNC0039a	miR561_R12_L22	gma_miRNC0039a.v1	miR1123_R3_L22	-0.11387187966856918	0.7541101743017249	0.0	0	15	12	3
canonical-isomiR	gma_miRNC0039b	gma_miRNC0039b	miR561_R12_L22	13	5575276	5575324	-	gma_miRNC0039b	miR561_R12_L22	gma_miRNC0039b.v1	miR1123_R3_L22	-0.11387187966856918	0.7541101743017249	0.0	0	15	12	3
canonical-isomiR	gma_miRNC0039b	gma_miRNC0039b	miR561_R12_L22	13	5575276	5575324	-	gma_miRNC0039b	miR561_R12_L22	gma_miRNC0039b.v2	miR1416_R2_L22	0.6762862418098227	0.031780658770543965	0.0	0	14	12	2
isomiR-isomiR	gma_miRNC0039b	gma_miRNC0039b	miR561_R12_L22	13	5575276	5575324	-	gma_miRNC0039b.v1	miR1123_R3_L22	gma_miRNC0039b.v2	miR1416_R2_L22	-0.16458064370033954	0.6495741670239124	0.0	0	5	3	2
canonical-isomiR	gma_miRNC0045a	gma_miRNC0045a	miR709_R8_L21	2	26453860	26453998	-	gma_miRNC0045a	miR709_R8_L21	gma_miRNC0045a.v1	miR782_R6_L22	0.4708421323050218	0.16959962500683956	0.0	0	14	8	6
canonical-isomiR	gma_miRNC0045b	gma_miRNC0045b	miR709_R8_L21	19	24510050	24510186	-	gma_miRNC0045b	miR709_R8_L21	gma_miRNC0045b.v1	miR782_R6_L22	0.4708421323050218	0.16959962500683956	0.0	0	14	8	6
canonical-isomiR	gma_miRNC0049c	gma_miRNC0049c	miR654_R9_L21	18	51730747	51731020	-	gma_miRNC0049c	miR654_R9_L21	gma_miRNC0049c.v1	miR919_R5_L22	0.801783725737273	0.00527610793587076	0.0	0	14	9	5
canonical-isomiR	gma_miRNC0053a	gma_miRNC0053a	miR257_R49_L22	4	24268787	24268834	-	gma_miRNC0053a	miR257_R49_L22	gma_miRNC0053a.v1	miR824_R6_L21	0.4248179009387508	0.22104030601576527	0.018518518518518517	1	54	49	6
canonical-isomiR	gma_miRNC0053b	gma_miRNC0053b	miR257_R49_L22	7	19575501	19575548	+	gma_miRNC0053b	miR257_R49_L22	gma_miRNC0053b.v1	miR824_R6_L21	0.4248179009387508	0.22104030601576527	0.018518518518518517	1	54	49	6
canonical-isomiR	gma_miRNC0056a	gma_miRNC0056a	miR475_R17_L20	7	451251	451331	-	gma_miRNC0056a	miR475_R17_L20	gma_miRNC0056a.v1	miR672_R9_L21	1.0	0.0	0.04	1	25	17	9
canonical-isomiR	gma_miRNC0056b	gma_miRNC0056b	miR475_R17_L20	12	36749931	36750012	-	gma_miRNC0056b	miR475_R17_L20	gma_miRNC0056b.v1	miR672_R9_L21	1.0	0.0	0.04	1	25	17	9
canonical-isomiR	gma_miRNC0058a	gma_miRNC0058a	miR848_R6_L22	9	5259411	5259549	+	gma_miRNC0058a	miR848_R6_L22	gma_miRNC0058a.v1	miR864_R6_L21	-0.1378184374559929	0.7041834511969882	0.0	0	12	6	6
canonical-isomiR	gma_miRNC0060a	gma_miRNC0060a	miR516_R14_L21	16	36309886	36310143	+	gma_miRNC0060a	miR516_R14_L21	gma_miRNC0060a.v1	miR1070_R4_L22	0.5089495293989282	0.1330017176865933	0.0	0	18	14	4
canonical-isomiR	gma_miRNC0060b	gma_miRNC0060b	miR516_R14_L21	16	37620080	37620337	-	gma_miRNC0060b	miR516_R14_L21	gma_miRNC0060b.v1	miR1070_R4_L22	0.5089495293989282	0.1330017176865933	0.0	0	18	14	4
canonical-isomiR	gma_miRNC0074a	gma_miRNC0074a	miR667_R9_L21	8	12388694	12388877	-	gma_miRNC0074a	miR667_R9_L21	gma_miRNC0074a.v1	miR936_R5_L21	0.8636722007435573	0.0012777290343559554	0.0	0	14	9	5
canonical-isomiR	gma_miRNC0076	gma_miRNC0076	miR391_R25_L21	9	40778809	40778860	+	gma_miRNC0076	miR391_R25_L21	gma_miRNC0076.v1	miR1045_R4_L22	-0.01154886027416574	0.9747402373804842	0.0	0	29	25	4
canonical-isomiR	gma_miRNC0076	gma_miRNC0076	miR391_R25_L21	9	40778809	40778860	+	gma_miRNC0076	miR391_R25_L21	gma_miRNC0076.v2	miR1029_R4_L21	-0.20664560921263597	0.5667762653488644	0.0	0	29	25	4
isomiR-isomiR	gma_miRNC0076	gma_miRNC0076	miR391_R25_L21	9	40778809	40778860	+	gma_miRNC0076.v1	miR1045_R4_L22	gma_miRNC0076.v2	miR1029_R4_L21	0.43183255923231123	0.21268653976200586	0.0	0	8	4	4
canonical-isomiR	gma_miRNC0077	gma_miRNC0077	miR374_R26_L22	9	39056434	39056702	-	gma_miRNC0077	miR374_R26_L22	gma_miRNC0077.v1	miR515_R14_L22	0.7188239916912691	0.01915659922638358	0.0	0	40	26	14
canonical-isomiR	gma_miRNC0077	gma_miRNC0077	miR374_R26_L22	9	39056434	39056702	-	gma_miRNC0077	miR374_R26_L22	gma_miRNC0077.v2	miR549_R12_L22	-0.23728758699770636	0.5091855343404178	0.0	0	38	26	12
isomiR-isomiR	gma_miRNC0077	gma_miRNC0077	miR374_R26_L22	9	39056434	39056702	-	gma_miRNC0077.v1	miR515_R14_L22	gma_miRNC0077.v2	miR549_R12_L22	0.08486016603189903	0.815699400063552	0.0	0	26	14	12
canonical-isomiR	gma_miRNC0078b	gma_miRNC0078b	miR499_R14_L22	20	33988728	33988773	-	gma_miRNC0078b	miR499_R14_L22	gma_miRNC0078b.v1	miR888_R5_L22	0.8122360876938433	0.004305890318409659	0.0	0	19	14	5
canonical-isomiR	gma_miRNC0082	gma_miRNC0082	miR627_R10_L22	16	2861711	2861800	-	gma_miRNC0082	miR627_R10_L22	gma_miRNC0082.v1	miR1362_R2_L21	0.9342131737534136	7.56535520221928e-05	0.0	0	12	10	2
canonical-isomiR	gma_miRNC0082	gma_miRNC0082	miR627_R10_L22	16	2861711	2861800	-	gma_miRNC0082	miR627_R10_L22	gma_miRNC0082.v2	miR1354_R2_L20	-0.20489965940752894	0.5701306305279317	0.0	0	12	10	2
isomiR-isomiR	gma_miRNC0082	gma_miRNC0082	miR627_R10_L22	16	2861711	2861800	-	gma_miRNC0082.v1	miR1362_R2_L21	gma_miRNC0082.v2	miR1354_R2_L20	-0.1420224413187326	0.6955168488374226	0.0	0	4	2	2
canonical-isomiR	gma_miRNC0083	gma_miRNC0083	miR110_R159_L22	16	33243359	33243415	-	gma_miRNC0083	miR110_R159_L22	gma_miRNC0083.v1	miR563_R12_L21	-0.011611030855666005	0.9746042939363192	0.0	0	171	159	12
canonical-isomiR	gma_miRNC0083	gma_miRNC0083	miR110_R159_L22	16	33243359	33243415	-	gma_miRNC0083	miR110_R159_L22	gma_miRNC0083.v2	miR738_R7_L20	-0.2778808328128052	0.43693891492780507	0.0	0	166	159	7
isomiR-isomiR	gma_miRNC0083	gma_miRNC0083	miR110_R159_L22	16	33243359	33243415	-	gma_miRNC0083.v1	miR563_R12_L21	gma_miRNC0083.v2	miR738_R7_L20	0.04053336853858434	0.9114787881533546	0.0	0	19	12	7
canonical-isomiR	gma_miRNC0084a	gma_miRNC0084a	miR441_R19_L22	18	4997984	4998247	-	gma_miRNC0084a	miR441_R19_L22	gma_miRNC0084a.v1	miR903_R5_L22	-0.021678043906861733	0.9526015574502218	0.0	0	24	19	5
canonical-isomiR	gma_miRNC0093	gma_miRNC0093	miR1215_R3_L22	1	29029157	29029204	+	gma_miRNC0093	miR1215_R3_L22	gma_miRNC0093.v1	miR1504_R2_L22	-0.12717825383122885	0.726253801742972	0.0	0	5	3	2
canonical-isomiR	gma_miRNC0100	gma_miRNC0100	miR826_R6_L22	1	55950917	55950963	-	gma_miRNC0100	miR826_R6_L22	gma_miRNC0100.v1	miR1420_R2_L21	1.0	0.0	0.0	0	8	6	2
canonical-isomiR	gma_miRNC0109	gma_miRNC0109	miR594_R11_L22	2	5557943	5557991	-	gma_miRNC0109	miR594_R11_L22	gma_miRNC0109.v1	miR1379_R2_L21	-0.14547859349066156	0.6884156024406429	0.0	0	13	11	2
canonical-isomiR	gma_miRNC0115	gma_miRNC0115	miR595_R11_L22	3	5981176	5981225	+	gma_miRNC0115	miR595_R11_L22	gma_miRNC0115.v1	miR1516_R2_L21	0.013974060271677288	0.9694377116531656	0.0	0	13	11	2
canonical-isomiR	gma_miRNC0126	gma_miRNC0126	miR1128_R3_L21	4	45163587	45163844	+	gma_miRNC0126	miR1128_R3_L21	gma_miRNC0126.v1	miR1487_R2_L21	0.9999999999999999	0.0	0.0	0	5	3	2
canonical-isomiR	gma_miRNC0128	gma_miRNC0128	miR461_R17_L22	4	47529447	47529672	-	gma_miRNC0128	miR461_R17_L22	gma_miRNC0128.v1	miR779_R7_L22	-0.1842104208864448	0.6104373977421129	0.0	0	24	17	7
canonical-isomiR	gma_miRNC0132	gma_miRNC0132	miR518_R14_L20	5	35365413	35365680	+	gma_miRNC0132	miR518_R14_L20	gma_miRNC0132.v1	miR1239_R3_L21	0.9999999999999998	1.0635035875250968e-62	0.0	0	17	14	3
canonical-isomiR	gma_miRNC0137	gma_miRNC0137	miR202_R71_L21	6	3854226	3854502	+	gma_miRNC0137	miR202_R71_L21	gma_miRNC0137.v1	miR452_R18_L22	0.6026252859378738	0.06519365131326894	0.0	0	89	71	18
canonical-isomiR	gma_miRNC0141	gma_miRNC0141	miR303_R37_L21	6	23061593	23061842	-	gma_miRNC0141	miR303_R37_L21	gma_miRNC0141.v1	miR689_R8_L20	-0.26717164637194224	0.45552327645234536	0.0	0	45	37	8
canonical-isomiR	gma_miRNC0145	gma_miRNC0145	miR486_R15_L21	7	13000208	13000261	+	gma_miRNC0145	miR486_R15_L21	gma_miRNC0145.v1	miR1541_R2_L22	-0.08790894228157421	0.8091784079516744	0.0	0	17	15	2
canonical-isomiR	gma_miRNC0151	gma_miRNC0151	miR530_R13_L22	7	36142791	36142912	-	gma_miRNC0151	miR530_R13_L22	gma_miRNC0151.v1	miR1188_R3_L22	0.8796628111776296	0.000791485662154209	0.0	0	16	13	3
canonical-isomiR	gma_miRNC0158	gma_miRNC0158	miR763_R7_L20	8	2487073	2487114	-	gma_miRNC0158	miR763_R7_L20	gma_miRNC0158.v1	miR1041_R4_L22	0.1865519787987432	0.6058253921241626	0.0	0	11	7	4
canonical-isomiR	gma_miRNC0160	gma_miRNC0160	miR188_R81_L22	8	32609145	32609224	-	gma_miRNC0160	miR188_R81_L22	gma_miRNC0160.v1	miR792_R6_L21	0.9999999999999993	8.614379058953281e-61	0.0	0	87	81	6
canonical-isomiR	gma_miRNC0164	gma_miRNC0164	miR105_R172_L21	9	12065162	12065242	+	gma_miRNC0164	miR105_R172_L21	gma_miRNC0164.v1	miR972_R4_L21	0.7878225235769812	0.0068028658875852665	0.0	0	176	172	4
canonical-isomiR	gma_miRNC0165	gma_miRNC0165	miR231_R58_L22	9	32626228	32626283	+	gma_miRNC0165	miR231_R58_L22	gma_miRNC0165.v1	miR1066_R4_L20	0.12503115975389045	0.7307300398666758	0.0	0	62	58	4
canonical-isomiR	gma_miRNC0177	gma_miRNC0177	miR711_R8_L22	10	43437312	43437575	-	gma_miRNC0177	miR711_R8_L22	gma_miRNC0177.v1	miR1081_R3_L21	0.8931490738328893	0.0005003673980004707	0.0	0	11	8	3
canonical-isomiR	gma_miRNC0179	gma_miRNC0179	miR1533_R2_L22	11	30271466	30271531	+	gma_miRNC0179	miR1533_R2_L22	gma_miRNC0179.v1	miR1457_R2_L22	-0.11111111111111108	0.759922968348739	0.0	0	4	2	2
canonical-isomiR	gma_miRNC0181	gma_miRNC0181	miR1056_R4_L21	12	42046289	42046447	+	gma_miRNC0181	miR1056_R4_L21	gma_miRNC0181.v1	miR1204_R3_L21	-0.15922691953368948	0.6603883407131724	0.0	0	7	4	3
canonical-isomiR	gma_miRNC0183	gma_miRNC0183	miR845_R6_L21	13	17486111	17486238	+	gma_miRNC0183	miR845_R6_L21	gma_miRNC0183.v1	miR1117_R3_L20	0.6494908181557356	0.04211339866682063	0.0	0	9	6	3
canonical-isomiR	gma_miRNC0190	gma_miRNC0190	miR212_R67_L22	14	4287466	4287627	-	gma_miRNC0190	miR212_R67_L22	gma_miRNC0190.v1	miR349_R28_L21	0.06930196182494616	0.8491279521031392	0.0	0	95	67	28
canonical-isomiR	gma_miRNC0191	gma_miRNC0191	miR813_R6_L22	14	6310212	6310305	-	gma_miRNC0191	miR813_R6_L22	gma_miRNC0191.v1	miR838_R6_L21	0.5217255342644957	0.12193037710631424	0.0	0	12	6	6
canonical-isomiR	gma_miRNC0193	gma_miRNC0193	miR819_R6_L22	14	46053706	46053814	-	gma_miRNC0193	miR819_R6_L22	gma_miRNC0193.v1	miR1196_R3_L21	-0.15899893745176263	0.6608501248898316	0.0	0	9	6	3
canonical-isomiR	gma_miRNC0197	gma_miRNC0197	miR906_R5_L21	15	51164971	51165124	-	gma_miRNC0197	miR906_R5_L21	gma_miRNC0197.v1	miR1205_R3_L20	-0.25205672207233765	0.482341007268684	0.0	0	8	5	3
canonical-isomiR	gma_miRNC0200	gma_miRNC0200	miR542_R13_L21	17	41683159	41683287	-	gma_miRNC0200	miR542_R13_L21	gma_miRNC0200.v1	miR1241_R3_L20	0.007005322366311836	0.984676609326825	0.0	0	16	13	3
canonical-isomiR	gma_miRNC0201	gma_miRNC0201	miR519_R14_L20	18	2432337	2432612	+	gma_miRNC0201	miR519_R14_L20	gma_miRNC0201.v1	miR576_R12_L21	1.0	0.0	0.0	0	26	14	12
canonical-isomiR	gma_miRNC0204	gma_miRNC0204	miR765_R7_L22	19	2070534	2070676	+	gma_miRNC0204	miR765_R7_L22	gma_miRNC0204.v1	miR1298_R2_L21	0.17542051989900487	0.6278595383399177	0.0	0	9	7	2
canonical-isomiR	gma_miRNC0208	gma_miRNC0208	miR889_R5_L21	23	1220244	1220293	+	gma_miRNC0208	miR889_R5_L21	gma_miRNC0208.v1	miR1329_R2_L20	-0.1568837145483074	0.6651394649428399	0.0	0	7	5	2
